patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,is_egfr_hotspot,ligand,protein,median_binding_nM,median_p_binding,n_measurements,standard_units,canonical_smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,HeavyAtomCount,cohort_CPTAC,batch_domain_CPTAC,mutation_unknown,egfr_hotspot_label_other,binding_type_IC50,binding_type_KD,pref_name_erlotinib hydrochloride,pref_name_imatinib,mutation_binding_context_other_IC50,mutation_binding_context_other_KD,protein_ligand_pair_CHEMBL203_CHEMBL1079742,protein_ligand_pair_CHEMBL203_CHEMBL941
C3N-00738,25.0238206175351,11.93,1,13.072192414390651,12.6046447755037,17.798194820644248,10.583122355255949,18.865020633290122,17.798194820644248,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00738,25.0238206175351,11.93,1,13.072192414390651,12.6046447755037,17.798194820644248,10.583122355255949,18.865020633290122,17.798194820644248,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-00959,25.0737200585985,11.96,1,13.072192414390651,12.6046447755037,17.61583864730285,10.583122355255949,18.865020633290122,17.61583864730285,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-00959,25.0737200585985,11.96,1,13.072192414390651,12.6046447755037,17.61583864730285,10.583122355255949,18.865020633290122,17.61583864730285,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-00959,25.0737200585985,11.96,1,13.072192414390651,12.6046447755037,17.61583864730285,10.583122355255949,18.865020633290122,17.61583864730285,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01016,25.292537531081,11.43,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01016,25.292537531081,11.43,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01016,25.292537531081,11.43,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01021,25.6077934875998,13.23,1,13.072192414390651,12.6046447755037,18.00146744647665,10.583122355255949,18.865020633290122,18.00146744647665,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01021,25.6077934875998,13.23,1,13.072192414390651,12.6046447755037,18.00146744647665,10.583122355255949,18.865020633290122,18.00146744647665,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01021,25.6077934875998,13.23,1,13.072192414390651,12.6046447755037,18.00146744647665,10.583122355255949,18.865020633290122,18.00146744647665,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01023,24.8365551759637,11.88,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01023,24.8365551759637,11.88,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01023,24.8365551759637,11.88,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01024,25.0245566740671,12.42,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01024,25.0245566740671,12.42,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01024,25.0245566740671,12.42,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01030,25.8151951647821,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01030,25.8151951647821,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01030,25.8151951647821,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01071,24.8046170557369,9.46,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01071,24.8046170557369,9.46,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01071,24.8046170557369,9.46,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01072,25.8027200760202,13.5,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01072,25.8027200760202,13.5,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01072,25.8027200760202,13.5,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01074,25.7077462374607,12.21,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01074,25.7077462374607,12.21,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01074,25.7077462374607,12.21,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01405,25.1491148348766,13.29,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01405,25.1491148348766,13.29,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01405,25.1491148348766,13.29,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01410,25.4636016577533,12.38,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01410,25.4636016577533,12.38,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01410,25.4636016577533,12.38,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01413,25.5106660402709,13.44,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01413,25.5106660402709,13.44,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01413,25.5106660402709,13.44,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01414,25.1925911500859,11.96,1,13.072192414390651,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01414,25.1925911500859,11.96,1,13.072192414390651,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01414,25.1925911500859,11.96,1,13.072192414390651,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01415,27.1873355673688,14.53,1,13.072192414390651,12.6046447755037,18.465072433143952,10.583122355255949,18.865020633290122,18.465072433143952,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01415,27.1873355673688,14.53,1,13.072192414390651,12.6046447755037,18.465072433143952,10.583122355255949,18.865020633290122,18.465072433143952,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01415,27.1873355673688,14.53,1,13.072192414390651,12.6046447755037,18.465072433143952,10.583122355255949,18.865020633290122,18.465072433143952,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01416,26.1477894762281,13.74,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01416,26.1477894762281,13.74,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01416,26.1477894762281,13.74,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01488,25.8924374777076,13.3,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01488,25.8924374777076,13.3,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01488,25.8924374777076,13.3,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01489,25.3649592833841,12.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01489,25.3649592833841,12.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01489,25.3649592833841,12.87,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01799,24.9735254804085,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01799,24.9735254804085,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01799,24.9735254804085,13.19,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01823,25.1618930074769,12.65,1,13.072192414390651,12.6046447755037,17.871326806181898,10.583122355255949,18.865020633290122,17.871326806181898,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01823,25.1618930074769,12.65,1,13.072192414390651,12.6046447755037,17.871326806181898,10.583122355255949,18.865020633290122,17.871326806181898,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
C3N-01823,25.1618930074769,12.65,1,13.072192414390651,12.6046447755037,17.871326806181898,10.583122355255949,18.865020633290122,17.871326806181898,0.0,CHEMBL941,CHEMBL203,10000.0,5.0,23,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,False,True,False,True,False,True,False,True
C3N-01842,24.9959492310859,11.97,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL1079742,CHEMBL203,42.5,7.489405350465031,4,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,True,True,True,True,True,False,True,False,True,False,True,False
C3N-01842,24.9959492310859,11.97,1,13.072192414390651,12.6046447755037,17.767914942942703,10.583122355255949,18.865020633290122,17.99546391996231,0.0,CHEMBL941,CHEMBL203,50000.055,6.979303657420888,2,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,True,True,True,True,True,False,False,True,True,False,False,True
